list-none-s,1,1000,1,3000,3950000,1316,52
list-none-s,1,1000,4,3000,1421000,473,48
list-none-s,1,1000,8,3000,906000,302,55
list-none-s,1,1000,16,3000,716000,238,43
list-none-s,2,1000,1,6000,14553000,2425,2413
list-none-s,2,1000,4,6000,3230000,538,192
list-none-s,2,1000,8,6000,1747000,291,88
list-none-s,2,1000,16,6000,1193000,198,58
list-none-s,4,1000,1,12000,95102000,7925,23603
list-none-s,4,1000,4,12000,9621000,801,1234
list-none-s,4,1000,8,12000,4800000,400,390
list-none-s,4,1000,16,12000,3265000,272,228
list-none-s,8,1000,1,24000,651089000,27128,189676
list-none-s,8,1000,4,24000,57269000,2386,12839
list-none-s,8,1000,8,24000,18813000,783,3294
list-none-s,8,1000,16,24000,8107000,337,802
list-none-s,12,1000,1,36000,2329521000,64708,708658
list-none-s,12,1000,4,36000,52975000,1471,6382
list-none-s,12,1000,8,36000,20071000,557,1858
list-none-s,12,1000,16,36000,10385000,288,677
